Question,Answer
"איזה מבין הבאים הוא חסרון של ERP?
 
1. מערכת יקרה
 
2. יש פער בין מה שנכלל בה לבין צורכי הארגון
 
3. כל התשובות נכונות
 
4. נדרש תהליך הטמעה איטנסיבי
 
 .",4
"מה התפקיד העיקרי של – FIREWALL?
 
1.  עיבודים מתמטיים מרוכבים
  
2.  אנטי וירוס ארגוני
  
3.  בקרה על הכניסה והיציאה של התקשורת מהרשת הארגונית
  
4.  נותן אפשרות ללקוחות הארגונים לבצע עסקאות עם הארגון
  
 .",3
"תוכנת Waze היא בין השאר TPS (Transaction Processing System). איזה מידע תפעולי היא אוספת:
 
1.  דיווחי המשתמש בדרך (דיווח על עומסים, תאונות, ועוד)
 
2.  היסטורית חיפושים של המשתמש
 
3.  כל התשובות נכונות
 
4.  מיקום המשתמש בכל X שניות
 
 .",4
"מה מהבאים הינו תועלת בלתי מוחשית?
 
1.   אף תשובה אינה נכונה
 
2.   צמצום בכוח אדם
 
3.   הגדלת המכירות
 
4.   עלייה במוניטין החברה
 
 .",2
"למה צריך מערכת לניהול בסיס נתונים? (DBMS)
 
1.   לשרת מספר עורכים ומשתמשים בקובץ
 
2.   למנוע כפילויות ובלבול במידע הנתון
 
3.   כל התשובות נכונות
 
4.   ליצור אחידות לצורה בה המידע שמור
 
 .",3
"מהו ההבדל העיקרי בין מודל עיסקי B2B לB2C? סמן את התשובה הנכונה ביותר
 
1.   קהל היעד של הראשון הוא לעסקים ואילו לשני הוא ספקים
 
2.   הראשון הוא בין עסק לעסק ואילו השני בין עסק לצרכן
 
3.   כל התשובות נכונות
 
4.   מודל ההכנסות של הראשון מבוסס על הכנסות ממכירות ושל השני ממודל דמי-פרימיום
 
 .",3
"תומר חווה ילדות קשה מאוד, כשכל חבריו לכיתה לעגו לו על כך שהוא חסר פיגמנטים. כעת, כשהוא איש חכם מאוד ויש לו עסק משלו, הוא מעוניין להקים רשת חברתית עבור אנשים לבקנים שיוכלו לשתף אחד את השני בחוויות הקשות שלהם. כיצד היית מגדיר את האתר שתומר יקים?
 
1.   Community provider
 
2.   Service provider
 
3.   Market creator
 
4.   Transaction broker
 
 .",3
"ChatGPT היא מערכת מידע המשתמשת ב:
 
1. BI
 
2. בינה מלאכותית
 
3. בינה עסקית
 
4. מערכות המלצה
 
 .",4
"איזה מבין המשפטים הבאים נכון?
 
1. חשוב שלמכונה יהיה ידע, על מנת שנוכל להיעזר בה בתהליכי קבלת החלטות.
 
2. מידע הוא אוסף של נתונים, וידע הוא המשמעות שהמידע מקבל על ידי האדם.
 
3. חוכמה היא היכולת לקבל החלטה בעזרתה של מכונה.
 
4. מידע הוא הצגת נתונים מסוימים בצורה אקראית.
 
 .",2
"מהו יתרון וחסרון אפשריים במדיניות של ""אתר חם"" כתוכנית התאוששות?
 
1.   יתרון – עלות נמוכה. חסרון – חוסר גיבוי מספק של המידע.
 
2.   יתרון – עלות נמוכה. חסרון – התאוששות איטית.
 
3.   יתרון – התאוששות מידית. חסרון – עלות כפולה.
 
4.   יתרון – התאוששות מהירה. חסרון – קרבה פיזית של האתרים (במקרה של אסון).
 
 .",2
"ההבדל העיקרי בין ROM ל- RAM הוא:
 
1. ROM נמצא בממירי טלויזיה
 
2. ROM זו טכנולוגיה ישנה שלא נמצאת בשימוש
 
3. ROM הוא זכרון בלתי נדיף
 
4. ל- ROM יש נפח גדול יותר
 
 .",2
"מעיין שיחקה SETERRA ולפתע קיבלה את ההודעה המשמחת שזכתה ב1,000,000 ₪! כל מה שעליה לעשות הוא להכניס את פרטי הבנק שלה והכסף יועבר אליה. במה סביר להניח שנתקלה?
 
1.   DOS
 
2. Sniffing
 
3.   Malicious code
 
4.   Phishing
 
 .",4
"מנכ״ל חברת מקדונלדס אחראי על סניפי החברה, החברה משתמשת במערכות מידע, כדי לאסוף את כל הנתונים הנוגעים להתפתחות החברה מה הייתם מציעים למנכ״לֹ לעשות כדי לאסוף את הנתונים ההכרחיים.
 
1.   להשתמש במחסן הנתונים שמופק ממערכת ניהול בסיסי הנתונים, ולעבוד לפיכך
 
2.   לקבל דיווח אישי על פי דעתו של כל מנהל סניף
 
3.   להשתמש בשליחים שיביאו את בסיסי הנתונים למטה המרכזי של החברה
 
4.   להגיע אישית לכל סניף לאסוף את הנתונים
 
 .",3
"איזה מבין המשפטים הבאים נכון?
 
1. מידע הוא אוסף של נתונים, וידע הוא המשמעות שהמידע מקבל על ידי האדם.
 
2. מידע הוא הצגת נתונים מסוימים בצורה אקראית.
 
3. חוכמה היא היכולת לקבל החלטה בעזרתה של מכונה.
 
4. חשוב שלמכונה יהיה ידע, על מנת שנוכל להיעזר בה בתהליכי קבלת החלטות.
 
 .",3
"מתי מומלץ להשתמש ב-Outsourcing?
 
1. כשעלות השירות נמוכה ואיכות השירות שניתנת ע""י יחידת המחשב הפנימית נמוכה.
 
2. כשעלות השירות הפנימי נמוכה ואיכות השירות שניתנת ע""י יחידת מחשוב הפנימית גבוהה.
 
3. כשיש צורך בשיפור מדיניות ובקרה על יחידת המחש
 
4. כשעלות השירות הפנימי גבוהה ואיכות השירות שניתנת ע""י יחידת המחשוב הפנימית נמוכה.
 
 .",4
"מהו ההבדל העיקרי בין מודל עיסקי B2B לB2C? סמן את התשובה הנכונה ביותר
 
1.   כל התשובות נכונות
 
2.   קהל היעד של הראשון הוא לעסקים ואילו לשני הוא ספקים
 
3.   הראשון הוא בין עסק לעסק ואילו השני בין עסק לצרכן
 
4.   מודל ההכנסות של הראשון מבוסס על הכנסות ממכירות ושל השני ממודל דמי-פרימיום
 
 .",1
"מהמשפטים הבאים מה נכון לומר על מודל ""מפל המים""?
 
1. מתודולוגיה שמתאימה לפרויקטים גמישים ולא סופיים.
 
2. תהליך שיטתי ולוגי המורכב משלבים מוגדרים.
 
3. הלקוח מעורב בפרויקט באופן מל
 
4. ניתן לבצע בו שינויים לכל אורך הפרויקט.
 
 .",1
"איזה ממודלי הסבת הנתונים הבאים הוא המהיר ביותר להטמעה?
 
1. הסבה הדרגתית
 
2. הסבה מיידית (Big bang)
 
3. הסבה פיילוט
 
4. הסבה במקביל
 
 .",4
"מה מהבאים הינו תועלת בלתי מוחשית?
 
1.   אף תשובה אינה נכונה
 
2.   צמצום בכוח אדם
 
3.   עלייה במוניטין החברה
 
4.   הגדלת המכירות
 
 .",3
"בעלים של חברה בודק את תחום הארכיטקטורה, עזרו לו להבין אילו מגמות משפיעות על ארכיטקטורות?
 
1. העובדה ששימוש בטכנולוגיות מתקדמות נהיה פשוט יותר עם הזמן
  
2. הוזלה של כל רכיבי החומרה 
3. עליה באמינות הטכנולוגיה
  
4.    כל התשובות נכונות
  
 .",1
"מה המבאים יהיה שדה המפתח הטוב ביותר ברשימת לקוחות?
 
1.   שם פרטי + שם משפחה
 
2.   מספר ת""ז
 
3.   תאריך הקנייה הראשון של הלקוח מהסוף להתחלה
 
4.   תאריך לידה
 
 .",2
"מי מההגדרות הבאות הכי מתאים להגדה של המטאוורס 
 
1. סביבה וירטואלית הבנויה ממרחבים תלת מימדיים משותפים שמתגבשים לכדי יקום וירטואלי כולל
 
2. השם החדש של פייסבוק 
 
3. עולם המורכב מאווטרים
 
4. האבולוציה הבאה של האינטרנט שבה נוכל לעשות כמעט כל דבר שאפשר לדמיין
 
 .",2
"מהם הרמות לפיהן נהוג לחלק את תוכנה בין שרת ולקוח? 
1.    מערכת הפעלה, סיבים אופטים, לוגיקה
  
2.    נתונים, לוגיקה, תצוגה/ממשק
  
3.    נתונים, מערכת הפעלה, איכות הקובץ *
  
4.    לוגיקה, תצוגה, איכות הקובץ
  
 .",3
"מה המבאים יהיה שדה המפתח הטוב ביותר ברשימת לקוחות?
 
1.   תאריך לידה
 
2.   שם פרטי + שם משפחה
 
3.   מספר ת""ז
 
4.   תאריך הקנייה הראשון של הלקוח מהסוף להתחלה
 
 .",4
"מהמשפטים הבאים מה נכון לומר על מודל ""מפל המים""?
 
1. ניתן לבצע בו שינויים לכל אורך הפרויקט.
 
2. הלקוח מעורב בפרויקט באופן מל
 
3. מתודולוגיה שמתאימה לפרויקטים גמישים ולא סופיים.
 
4. תהליך שיטתי ולוגי המורכב משלבים מוגדרים.
 
 .",2
"למה עוזרת מערכת המלצה?
 
1.   מנפיקה אפשרויות ייעול לתפקוד האישי
 
2.   מסייעת לארגון יעיל של אתר האינטרנט שלך לנטר ביקוש של מוצרים
 
3.   ממליצה למחשב מתי הוא צריך לנוח ואיזה תוכנות מכבידות מאוד עליו
 
4.   מסייעת במתן הצעות למוצרים או תוכן שעשויים להיות מעניינים עבור המשתמש
 
 .",1
"טכנולוגיית NFC (Near Frequency Communication) מבוססת על:
 
1. תקשורת רדיו בטווח קצר של מספר ס""מ. התקשורת מאפשרת יישומים בתחום הזדהות בכניסה למתחמים מסווגים, כרטיסי אוטובוס ובצוע תשלומים.
 
2. טכנולוגיית כרטיסים מגנטיים המבוססת על פס מגנטי הכולל את מספר חשבון הבנק של בעל הכרטיס.
 
3. טכנולוגיית רדיו הפועלת בתקן המאפשר לקשר בין רשת אלחוטית ורשת חוטים.
 
4. טכנולוגיית כרטיסים חכמים השונה מכרטיסים מגנטיים בכך שמבוססת עלשבב עם מעבד וזכרון ומאפשרת הצפנה ברמה גבוהה.
 
 .",2
"תוכנת Waze היא בין השאר TPS (Transaction Processing System). איזה מידע תפעולי היא אוספת:
 
1.  מיקום המשתמש בכל X שניות
 
2.  דיווחי המשתמש בדרך (דיווח על עומסים, תאונות, ועוד)
 
3.  כל התשובות נכונות
 
4.  היסטורית חיפושים של המשתמש
 
 .",3
"אתה מנכ""ל חברה מצליחה למחשבים, אילו מהבאים לא הייתה מחשיב בתור תועלת מוחשית לחברה?
 
1.   הביאו מכונה חדשה שעושה עבודה שדרשה שלושה עובדים בעבר
 
2.   נמכר פי 2 מהמלאי מתחילת השנה ביחס לשנה שעברה
 
3.   העובדים מרוצים ושמחים יותר לבוא לעבוד
 
4.   מספר המכירות גדלו ביחס לרבעון הקודם
 
 .",4
"תוכנת Waze היא בין השאר TPS (Transaction Processing System). איזה מידע תפעולי היא אוספת:
 
1.  היסטורית חיפושים של המשתמש
 
2.  מיקום המשתמש בכל X שניות
 
3.  דיווחי המשתמש בדרך (דיווח על עומסים, תאונות, ועוד)
 
4.  כל התשובות נכונות
 
 .",4
"מה המבאים יהיה שדה המפתח הטוב ביותר ברשימת לקוחות?
 
1.   תאריך לידה
 
2.   שם פרטי + שם משפחה
 
3.   תאריך הקנייה הראשון של הלקוח מהסוף להתחלה
 
4.   מספר ת""ז
 
 .",1
"מה מהבאות אינה תכונה של מחשב שמן?
 
1. יכולות גרפיות גבוהות
  
2. התקנת תוכנות רזות בלבד
  
3. כוח עיבוד רב
  
4. זיכרון עבודה גדול 
 .",3
"שגיא וערן התווכחו האם 20 בסיסי הנתונים בחברה של ערן הם מחסן או מחסנון (ערן טען שהם מחסנון). מי מהם צודק?
 
1.   תמיד 20 בסיסי נתונים הם מחסן ולכן ערן צודק
 
2.   אף אחד מהם לא לגמרי צודק, כיוון שהגדרה של מחסן או מחסנון- היא פרופורציונלית
 
3.   שגיא צודק כי בסיס הנתונים של ערן מבולגן ולכן הוא מחסן
 
4.   שגיא טועה כי הוא מסתכל רק על כמות המחסנים
 
 .",4
